TIME,Last Time and Sales,CA Bid,CA LTP,CA LTQ,CA Ask,CA Bid Qty,CA Ask Qty,HG Bid,HG LTP,HG LTQ,HG Ask,HG Bid Qty,HG Ask Qty,TF,CHINA,USD JPY,CNY JPY,,,,,,,,,,,
18:29:30,6:29:29 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,72.00,81.0,,,,,,,,,,,,,,,
18:29:29,6:29:29 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,72.00,81.0,,,,,,,,,,,,,,,
18:29:28,6:29:28 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,72.00,81.0,,,,,,,,,,,,,,,
18:29:27,6:29:27 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,72.00,82.0,,,,,,,,,,,,,,,
18:29:26,6:29:26 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,72.00,96.0,,,,,,,,,,,,,,,
18:29:25,6:29:24 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,72.00,96.0,,,,,,,,,,,,,,,
18:29:24,6:29:24 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,72.00,96.0,,,,,,,,,,,,,,,
18:29:23,6:29:23 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,72.00,96.0,,,,,,,,,,,,,,,
18:29:22,6:29:22 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,72.00,96.0,,,,,,,,,,,,,,,
18:29:21,6:29:21 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,72.00,96.0,,,,,,,,,,,,,,,
18:29:20,6:29:20 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,72.00,96.0,,,,,,,,,,,,,,,
18:29:19,6:29:18 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,70.00,96.0,,,,,,,,,,,,,,,
18:29:18,6:29:18 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,70.00,96.0,,,,,,,,,,,,,,,
18:29:17,6:29:17 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,70.00,96.0,,,,,,,,,,,,,,,
18:29:16,6:29:16 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,70.00,96.0,,,,,,,,,,,,,,,
18:29:15,6:29:15 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,70.00,95.0,,,,,,,,,,,,,,,
18:29:15,6:29:14 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,70.00,95.0,,,,,,,,,,,,,,,
18:29:13,6:29:13 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,70.00,95.0,,,,,,,,,,,,,,,
18:29:12,6:29:12 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,2.00,6165.00,70.00,95.0,,,,,,,,,,,,,,,
18:29:11,6:29:10 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,1.00,6165.00,70.00,94.0,,,,,,,,,,,,,,,
18:29:10,6:29:09 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,1.00,6165.00,69.00,93.0,,,,,,,,,,,,,,,
18:29:08,6:29:08 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,1.00,6165.00,69.00,93.0,,,,,,,,,,,,,,,
18:29:07,6:29:07 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6165.0000,3.00,6165.00,70.00,91.0,,,,,,,,,,,,,,,
18:29:07,6:29:05 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6165.0000,3.00,6165.00,70.00,91.0,,,,,,,,,,,,,,,
18:29:05,6:29:05 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6165.0000,3.00,6165.00,70.00,91.0,,,,,,,,,,,,,,,
18:29:05,6:29:04 PM,13568.00,13568,1.0000,13570.0000,5.0000,4.00,6164.0000,6164.0000,30.00,6165.00,68.00,99.0,,,,,,,,,,,,,,,
18:29:03,6:29:03 PM,13568.00,13568,1.0000,13570.0000,5.0000,4.00,6164.0000,6164.0000,30.00,6165.00,68.00,99.0,,,,,,,,,,,,,,,
18:29:02,6:29:02 PM,13568.00,13568,1.0000,13570.0000,5.0000,4.00,6164.0000,6164.0000,29.00,6165.00,66.00,98.0,,,,,,,,,,,,,,,
18:29:02,6:29:01 PM,13568.00,13568,1.0000,13570.0000,5.0000,4.00,6164.0000,6164.0000,29.00,6165.00,66.00,98.0,,,,,,,,,,,,,,,
18:29:00,6:28:59 PM,13568.00,13568,1.0000,13571.0000,5.0000,5.00,6164.0000,6164.0000,29.00,6165.00,66.00,94.0,,,,,,,,,,,,,,,
18:28:59,6:28:58 PM,13568.00,13568,1.0000,13571.0000,5.0000,5.00,6164.0000,6164.0000,29.00,6165.00,66.00,94.0,,,,,,,,,,,,,,,
18:28:58,6:28:57 PM,13568.00,13568,1.0000,13571.0000,5.0000,5.00,6164.0000,6164.0000,28.00,6165.00,67.00,94.0,,,,,,,,,,,,,,,
18:28:56,6:28:55 PM,13568.00,13568,1.0000,13571.0000,5.0000,5.00,6164.0000,6164.0000,28.00,6165.00,67.00,94.0,,,,,,,,,,,,,,,
18:28:55,6:28:55 PM,13568.00,13568,1.0000,13571.0000,5.0000,5.00,6164.0000,6164.0000,28.00,6165.00,67.00,94.0,,,,,,,,,,,,,,,
18:28:54,6:28:53 PM,13568.00,13568,1.0000,13571.0000,5.0000,5.00,6164.0000,6164.0000,28.00,6165.00,67.00,94.0,,,,,,,,,,,,,,,
18:28:53,6:28:53 PM,13568.00,13568,1.0000,13571.0000,5.0000,5.00,6164.0000,6164.0000,28.00,6165.00,67.00,94.0,,,,,,,,,,,,,,,
18:28:52,6:28:51 PM,13568.00,13568,1.0000,13571.0000,5.0000,5.00,6164.0000,6164.0000,28.00,6165.00,67.00,94.0,,,,,,,,,,,,,,,
18:28:51,6:28:51 PM,13566.00,13568,1.0000,13570.0000,8.0000,9.00,6164.0000,6164.0000,28.00,6165.00,54.00,106.0,,,,,,,,,,,,,,,
18:28:50,6:28:49 PM,13566.00,13568,1.0000,13570.0000,8.0000,9.00,6163.0000,6164.0000,19.00,6164.00,68.00,70.0,,,,,,,,,,,,,,,
18:28:49,6:28:49 PM,13566.00,13568,1.0000,13570.0000,8.0000,9.00,6163.0000,6164.0000,19.00,6164.00,68.00,70.0,,,,,,,,,,,,,,,
18:28:48,6:28:47 PM,13566.00,13568,1.0000,13570.0000,8.0000,8.00,6163.0000,6164.0000,19.00,6164.00,74.00,65.0,,,,,,,,,,,,,,,
18:28:46,6:28:46 PM,13566.00,13568,1.0000,13570.0000,8.0000,8.00,6163.0000,6164.0000,10.00,6164.00,68.00,72.0,,,,,,,,,,,,,,,
18:28:45,6:28:45 PM,13566.00,13568,1.0000,13570.0000,8.0000,8.00,6163.0000,6164.0000,10.00,6164.00,68.00,72.0,,,,,,,,,,,,,,,
18:28:44,6:28:44 PM,13566.00,13568,1.0000,13570.0000,8.0000,8.00,6163.0000,6164.0000,10.00,6164.00,68.00,71.0,,,,,,,,,,,,,,,
18:28:43,6:28:43 PM,13568.00,13568,1.0000,13570.0000,7.0000,6.00,6164.0000,6164.0000,5.00,6165.00,54.00,91.0,,,,,,,,,,,,,,,
18:28:42,6:28:41 PM,13568.00,13568,1.0000,13570.0000,7.0000,6.00,6164.0000,6164.0000,5.00,6165.00,52.00,91.0,,,,,,,,,,,,,,,
18:28:41,6:28:41 PM,13568.00,13568,1.0000,13570.0000,8.0000,6.00,6164.0000,6164.0000,5.00,6165.00,52.00,91.0,,,,,,,,,,,,,,,
18:28:40,6:28:40 PM,13568.00,13568,1.0000,13570.0000,7.0000,6.00,6164.0000,6164.0000,5.00,6165.00,52.00,91.0,,,,,,,,,,,,,,,
18:28:39,6:28:39 PM,13568.00,13568,1.0000,13570.0000,5.0000,6.00,6164.0000,6164.0000,5.00,6165.00,57.00,90.0,,,,,,,,,,,,,,,
18:28:38,6:28:38 PM,13568.00,13568,1.0000,13570.0000,5.0000,6.00,6164.0000,6164.0000,5.00,6165.00,57.00,90.0,,,,,,,,,,,,,,,
18:28:37,6:28:37 PM,13568.00,13568,1.0000,13571.0000,6.0000,4.00,6164.0000,6165.0000,30.00,6165.00,60.00,86.0,,,,,,,,,,,,,,,
18:28:37,6:28:35 PM,13568.00,13568,1.0000,13571.0000,6.0000,4.00,6164.0000,6165.0000,30.00,6165.00,60.00,86.0,,,,,,,,,,,,,,,
18:28:35,6:28:35 PM,13568.00,13568,1.0000,13571.0000,6.0000,4.00,6164.0000,6165.0000,30.00,6165.00,60.00,86.0,,,,,,,,,,,,,,,
18:28:35,6:28:34 PM,13568.00,13568,1.0000,13571.0000,6.0000,4.00,6164.0000,6165.0000,30.00,6165.00,60.00,86.0,,,,,,,,,,,,,,,
18:28:33,6:28:33 PM,13568.00,13568,1.0000,13571.0000,6.0000,4.00,6164.0000,6165.0000,30.00,6165.00,62.00,86.0,,,,,,,,,,,,,,,
18:28:33,6:28:32 PM,13568.00,13568,1.0000,13571.0000,6.0000,4.00,6164.0000,6165.0000,30.00,6165.00,64.00,86.0,,,,,,,,,,,,,,,
18:28:31,6:28:31 PM,13568.00,13568,1.0000,13571.0000,6.0000,4.00,6164.0000,6165.0000,30.00,6165.00,64.00,86.0,,,,,,,,,,,,,,,
18:28:30,6:28:29 PM,13568.00,13568,1.0000,13571.0000,6.0000,4.00,6164.0000,6165.0000,30.00,6165.00,64.00,86.0,,,,,,,,,,,,,,,
18:28:29,6:28:29 PM,13568.00,13568,1.0000,13571.0000,6.0000,4.00,6164.0000,6165.0000,30.00,6165.00,64.00,86.0,,,,,,,,,,,,,,,
18:28:29,6:28:28 PM,13568.00,13568,1.0000,13571.0000,6.0000,4.00,6164.0000,6165.0000,30.00,6165.00,64.00,86.0,,,,,,,,,,,,,,,
18:28:27,6:28:26 PM,13568.00,13568,1.0000,13571.0000,6.0000,4.00,6164.0000,6165.0000,30.00,6165.00,62.00,86.0,,,,,,,,,,,,,,,
18:28:26,6:28:26 PM,13568.00,13568,1.0000,13571.0000,6.0000,4.00,6164.0000,6165.0000,30.00,6165.00,62.00,86.0,,,,,,,,,,,,,,,
18:28:25,6:28:25 PM,13568.00,13568,1.0000,13571.0000,6.0000,4.00,6164.0000,6165.0000,30.00,6165.00,62.00,86.0,,,,,,,,,,,,,,,
18:28:24,6:28:24 PM,13568.00,13568,1.0000,13571.0000,8.0000,3.00,6164.0000,6164.0000,25.00,6165.00,64.00,146.0,,,,,,,,,,,,,,,
18:28:23,6:28:23 PM,13568.00,13568,1.0000,13570.0000,7.0000,3.00,6164.0000,6164.0000,25.00,6165.00,60.00,155.0,,,,,,,,,,,,,,,
18:28:22,6:28:22 PM,13568.00,13568,1.0000,13570.0000,5.0000,3.00,6164.0000,6164.0000,25.00,6165.00,60.00,155.0,,,,,,,,,,,,,,,
18:28:22,6:28:22 PM,13566.00,13568,1.0000,13570.0000,15.0000,3.00,6164.0000,6164.0000,25.00,6165.00,58.00,145.0,,,,,,,,,,,,,,,
18:28:20,6:28:20 PM,13567.00,13568,1.0000,13570.0000,6.0000,3.00,6164.0000,6164.0000,24.00,6165.00,63.00,129.0,,,,,,,,,,,,,,,
18:28:19,6:28:19 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,24.00,6165.00,63.00,129.0,,,,,,,,,,,,,,,
18:28:18,6:28:17 PM,13568.00,13568,1.0000,13571.0000,5.0000,3.00,6164.0000,6164.0000,24.00,6165.00,63.00,129.0,,,,,,,,,,,,,,,
18:28:17,6:28:17 PM,13566.00,13569,1.0000,13568.0000,8.0000,4.00,6164.0000,6164.0000,24.00,6165.00,58.00,139.0,,,,,,,,,,,,,,,
18:28:17,6:28:15 PM,13566.00,13569,1.0000,13568.0000,8.0000,4.00,6163.0000,6164.0000,15.00,6164.00,66.00,106.0,,,,,,,,,,,,,,,
18:28:15,6:28:15 PM,13566.00,13569,1.0000,13568.0000,8.0000,4.00,6163.0000,6164.0000,15.00,6164.00,66.00,106.0,,,,,,,,,,,,,,,
18:28:15,6:28:15 PM,13566.00,13569,1.0000,13568.0000,6.0000,4.00,6163.0000,6164.0000,15.00,6164.00,65.00,106.0,,,,,,,,,,,,,,,
18:28:13,6:28:12 PM,13566.00,13569,1.0000,13570.0000,7.0000,3.00,6163.0000,6164.0000,15.00,6165.00,78.00,140.0,,,,,,,,,,,,,,,
18:28:12,6:28:12 PM,13566.00,13569,1.0000,13570.0000,11.0000,3.00,6163.0000,6164.0000,15.00,6165.00,78.00,140.0,,,,,,,,,,,,,,,
18:28:11,6:28:10 PM,13568.00,13569,1.0000,13570.0000,6.0000,3.00,6164.0000,6164.0000,15.00,6165.00,59.00,127.0,,,,,,,,,,,,,,,
18:28:10,6:28:10 PM,13568.00,13569,1.0000,13570.0000,6.0000,3.00,6164.0000,6164.0000,15.00,6165.00,59.00,127.0,,,,,,,,,,,,,,,
18:28:09,6:28:08 PM,13568.00,13569,1.0000,13570.0000,6.0000,3.00,6164.0000,6164.0000,15.00,6165.00,59.00,127.0,,,,,,,,,,,,,,,
18:28:08,6:28:08 PM,13568.00,13569,1.0000,13570.0000,6.0000,3.00,6164.0000,6164.0000,15.00,6165.00,59.00,127.0,,,,,,,,,,,,,,,
18:28:08,6:28:08 PM,13568.00,13569,1.0000,13570.0000,6.0000,3.00,6164.0000,6164.0000,15.00,6165.00,59.00,127.0,,,,,,,,,,,,,,,
18:28:06,6:28:06 PM,13568.00,13569,1.0000,13570.0000,6.0000,3.00,6164.0000,6164.0000,15.00,6165.00,54.00,131.0,,,,,,,,,,,,,,,
18:28:05,6:28:05 PM,13566.00,13569,1.0000,13568.0000,7.0000,4.00,6163.0000,6164.0000,6.00,6164.00,66.00,99.0,,,,,,,,,,,,,,,
18:28:04,6:28:04 PM,13566.00,13569,1.0000,13568.0000,7.0000,4.00,6163.0000,6164.0000,6.00,6164.00,66.00,99.0,,,,,,,,,,,,,,,
18:28:03,6:28:03 PM,13566.00,13569,1.0000,13568.0000,7.0000,4.00,6163.0000,6164.0000,6.00,6164.00,65.00,98.0,,,,,,,,,,,,,,,
18:28:02,6:28:02 PM,13566.00,13569,1.0000,13568.0000,6.0000,4.00,6163.0000,6164.0000,6.00,6164.00,63.00,99.0,,,,,,,,,,,,,,,
18:28:01,6:28:01 PM,13566.00,13569,1.0000,13570.0000,5.0000,3.00,6163.0000,6164.0000,6.00,6165.00,75.00,122.0,,,,,,,,,,,,,,,
18:28:00,6:27:59 PM,13566.00,13569,1.0000,13570.0000,4.0000,3.00,6163.0000,6164.0000,6.00,6165.00,75.00,122.0,,,,,,,,,,,,,,,
18:27:59,6:27:59 PM,13566.00,13569,1.0000,13570.0000,4.0000,3.00,6163.0000,6164.0000,6.00,6165.00,75.00,122.0,,,,,,,,,,,,,,,
18:27:59,6:27:58 PM,13569.00,13570,1.0000,13571.0000,3.0000,3.00,6164.0000,6164.0000,5.00,6165.00,51.00,113.0,,,,,,,,,,,,,,,
18:27:57,6:27:56 PM,13569.00,13570,1.0000,13571.0000,3.0000,3.00,6164.0000,6164.0000,1.00,6165.00,60.00,92.0,,,,,,,,,,,,,,,
18:27:56,6:27:56 PM,13569.00,13570,1.0000,13571.0000,3.0000,3.00,6164.0000,6164.0000,1.00,6165.00,60.00,92.0,,,,,,,,,,,,,,,
18:27:55,6:27:55 PM,13569.00,13570,1.0000,13571.0000,3.0000,3.00,6164.0000,6164.0000,1.00,6165.00,67.00,80.0,,,,,,,,,,,,,,,
18:27:55,6:27:54 PM,13569.00,13570,1.0000,13571.0000,3.0000,3.00,6164.0000,6164.0000,1.00,6165.00,67.00,80.0,,,,,,,,,,,,,,,
18:27:53,6:27:53 PM,13569.00,13570,1.0000,13571.0000,5.0000,3.00,6164.0000,6165.0000,1.00,6165.00,67.00,80.0,,,,,,,,,,,,,,,
18:27:52,6:27:52 PM,13568.00,13570,1.0000,13571.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,63.00,87.0,,,,,,,,,,,,,,,
18:27:51,6:27:51 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,63.00,87.0,,,,,,,,,,,,,,,
18:27:50,6:27:50 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,63.00,85.0,,,,,,,,,,,,,,,
18:27:49,6:27:49 PM,13568.00,13570,1.0000,13571.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,65.00,81.0,,,,,,,,,,,,,,,
18:27:48,6:27:48 PM,13568.00,13570,1.0000,13571.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,65.00,81.0,,,,,,,,,,,,,,,
18:27:47,6:27:46 PM,13568.00,13570,1.0000,13571.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,65.00,77.0,,,,,,,,,,,,,,,
18:27:46,6:27:46 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,64.00,83.0,,,,,,,,,,,,,,,
18:27:46,6:27:45 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,64.00,83.0,,,,,,,,,,,,,,,
18:27:44,6:27:44 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,87.0,,,,,,,,,,,,,,,
18:27:43,6:27:43 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,85.0,,,,,,,,,,,,,,,
18:27:42,6:27:41 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,85.0,,,,,,,,,,,,,,,
18:27:41,6:27:41 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,85.0,,,,,,,,,,,,,,,
18:27:40,6:27:40 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,87.0,,,,,,,,,,,,,,,
18:27:40,6:27:39 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,87.0,,,,,,,,,,,,,,,
18:27:38,6:27:38 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,85.0,,,,,,,,,,,,,,,
18:27:37,6:27:37 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,87.0,,,,,,,,,,,,,,,
18:27:37,6:27:36 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,87.0,,,,,,,,,,,,,,,
18:27:35,6:27:34 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,87.0,,,,,,,,,,,,,,,
18:27:34,6:27:34 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,87.0,,,,,,,,,,,,,,,
18:27:34,6:27:33 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,87.0,,,,,,,,,,,,,,,
18:27:32,6:27:32 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,87.0,,,,,,,,,,,,,,,
18:27:31,6:27:31 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,87.0,,,,,,,,,,,,,,,
18:27:30,6:27:30 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,87.0,,,,,,,,,,,,,,,
18:27:30,6:27:29 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,87.0,,,,,,,,,,,,,,,
18:27:28,6:27:27 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,61.00,87.0,,,,,,,,,,,,,,,
18:27:27,6:27:27 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,65.00,83.0,,,,,,,,,,,,,,,
18:27:26,6:27:25 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,65.00,83.0,,,,,,,,,,,,,,,
18:27:25,6:27:25 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,65.00,83.0,,,,,,,,,,,,,,,
18:27:25,6:27:23 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,65.00,83.0,,,,,,,,,,,,,,,
18:27:23,6:27:22 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,65.00,83.0,,,,,,,,,,,,,,,
18:27:22,6:27:22 PM,13568.00,13570,1.0000,13570.0000,4.0000,3.00,6164.0000,6165.0000,1.00,6165.00,65.00,83.0,,,,,,,,,,,,,,,
